"id","title"
6862011,RON Receptor Tyrosine Kinase Regulates Epithelial Mesenchymal Transition and the Expression of Pro Fibrotic Markers via Src/Smad Signaling in HK 2 and NRK49F Cells
6831929,Idiopathic and immune related pulmonary fibrosis diagnostic and therapeutic challenges
6890647,Barrier to autointegration factor 1 (Banf1) regulates poly [ADP ribose] polymerase 1 (PARP1) activity following oxidative DNA damage
6855882,Deep radiation induced ulcer following nasopharyngeal carcinoma surgical management
6872448,British Society of Gastroenterology consensus guidelines on the management of inflammatory bowel disease in adults
6829857,ADC correlation with Sirtuin1 to assess early chemoradiotherapy response of locally advanced esophageal carcinoma patients
6875544,Dental care for patients taking antiresorptive drugs a literature review
6837754,Automated detection of a nonperfusion area caused by retinal vein occlusion in optical coherence tomography angiography images using deep learning
6881998,Intact neural representations of affective meaning of touch but lack of embodied resonance in autism a multi voxel pattern analysis study
6830003,Choice of therapeutic interventions and outcomes for the treatment of infections caused by multidrug resistant gram negative pathogens a systematic review
6861311,"Neutrophil lymphocyte ratio in metastatic breast cancer is not an independent predictor of survival, but depends on other variables"
6849653,Volasertib preclinical activity in high risk hepatoblastoma
6827240,Low density lipoprotein cholesterol levels are positively associated with the risk of endobronchial biopsy induced refractory hemorrhage in patients with lung cancer
6880471,Cytotoxic T lymphocyte antigen 4 +49A/G polymorphisms in Sudanese adults with type 1 diabetes and latent autoimmune diabetes
6839245,Isolated hypoglossal nerve palsy from internal carotid artery dissection related to PKD 1 gene mutation
6876528,Gender and Alcoholic Subtypes
6855420,A substitution mutation in a conserved domain of mammalian acetate dependent acetyl CoA synthetase 2 results in destabilized protein and impaired HIF 2 signaling
6854695,Parents and nurses telling their stories the perceived needs of parents caring for critically ill children at the Kilimanjaro Christian Medical Centre in Tanzania
6877534,Evaluation of longitudinal time lapsed in vivo micro CT for monitoring fracture healing in mouse femur defect models
6860699,Modified Bilateral Perialar Crescent Flap for Reconstruction of Combined Upper Lip and Premaxillary Defect
6887490,Enhancing communication and social engagement among clinicians and research teams to improve reliability of research recruitment
6858194,Epidemiology of venous thromboembolism in people with active tuberculosis a systematic review and meta analysis protocol
6864173,A case of tracheal obstruction caused by reflux and aspiration of semi solid nutrients via the nasogastric tube
6859116,Evaluation of different b values in DWI and 1H MRS for pancreatic cancer and pancreatitis a rabbit model
6838299,Mechanical strength of a new plate compared to six previously tested opening wedge high tibial osteotomy implants
6848135,Predicting rehospitalization within 2 years of initial patient admission for a major depressive episode a multimodal machine learning approach
6877914,A case of laparoscopic fenestration surgery for pelvic lymphocele occurring after laparoscopic radical prostatectomy
6827194,Microfluidic assisted preparation of PLGA nanoparticles for drug delivery purposes experimental study and computational fluid dynamic simulation
6885603,Leukocyte telomere length is not affected by long term occupational exposure to nano metal oxides
6852196,"Application of Social Cognitive Theory to Prevent Waterpipe Use in Male High school Students in Kerman, Iran"
6857739,Allosteric changes in HDM2 by the ATM phosphomimetic S395D mutation implications on HDM2 function
6861330,"Preclinical Studies Comparing Efficacy and Toxicity of DNA Repair Inhibitors, Olaparib, and AsiDNA, in the Treatment of Carboplatin Resistant Tumors"
6854789,Patient centered Pharmacist Care in the Hemodialysis Unit a quasi experimental interrupted time series study
6874452,Oncogenic USP22 supports gastric cancer growth and metastasis by activating c Myc/NAMPT/SIRT1 dependent FOXO1 and YAP signaling
6831973,Long term results of the DelIVery for Pulmonary Arterial Hypertension trial
6863784,Why people donate their brain to science a systematic review
6842244,"Cost comparison between open radical cystectomy, laparoscopic radical cystectomy, and robot assisted radical cystectomy for patients with bladder cancer a systematic review of segmental costs"
6833279,Development of molecular and pharmacological switches for chimeric antigen receptor T cells
6831636,Towards rational design and optimization of near field enhancement and spectral tunability of hybrid core shell plasmonic nanoprobes
6852906,Baicalin ameliorates polycystic ovary syndrome through AMP activated protein kinase
6861566,Regional brain atrophy in gray and white matter is associated with cognitive impairment in Myotonic Dystrophy type 1
6842158,A comparative analysis of RNA sequencing methods with ribosome RNA depletion for degraded and low input total RNA from formalin fixed and paraffin embedded samples
6862310,Positive Orientation and Strategies for Coping with Stress as Predictors of Professional Burnout among Polish Nurses
6884783,"Effectiveness of long term infliximab use and impact of treatment adherence on disease control in refractory, non infectious pediatric uveitis"
6878640,Use of a vibrating mesh nebulizer for allergen challenge
6872542,Radiotherapy in Leptomeningeal Disease A Systematic Review of Randomized and Non randomized Trials
6863974,A Novel Fully Human Potency Matched Dual Cytokine Antibody Fusion Protein Targets Carbonic Anhydrase IX in Renal Cell Carcinomas
6876571,In cell identification and measurement of RNA protein interactions
6886914,"Knowledge and attitudes of syphilis and syphilis pre exposure prophylaxis (PrEP) among men who have sex with men in Vancouver, Canada a qualitative study"
6833275,TSG 6 in conditioned media from adipose mesenchymal stem cells protects against visual deficits in mild traumatic brain injury model through neurovascular modulation
6882954,Acute effects of resonance frequency breathing on cardiovascular regulation
6836336,GREM1 is associated with metastasis and predicts poor prognosis in ER negative breast cancer patients
6858348,Delta oscillations phase limit neural activity during sevoflurane anesthesia
6857127,Organisational change in hospitals a qualitative case study of staff perspectives
6873552,Harnessing technology and molecular analysis to understand the development of cardiovascular diseases in Asia a prospective cohort study (SingHEART)
6853327,Dissemination and stakeholder engagement practices among dissemination & implementation scientists Results from an online survey
6867925,Diagnosis and Management of Hip Dislocation in Patients with Kabuki Syndrome
6863425,Nanoparticle Delivery and Tumor Vascular Normalization The Chicken or The Egg?
6882312,Chitosan oligosaccharide inhibits skull resorption induced by lipopolysaccharides in mice
6873697,Cross cultural adaptation and psychometric assessment of the statement format Decisional Conflict Scale for Mandarin version
6844537,THE CONCISE GUIDE TO PHARMACOLOGY 2019/20 Introduction and Other Protein Targets
6877695,Familial Mediterranean Fever in Chinese Children A Case Series
6855266,"Design, Preparation, and Characterization of Novel Calix[4]arene Bioactive Carrier for Antitumor Drug Delivery"
6889821,Pro Survival Lipid Sphingosine 1 Phosphate Metabolically Programs T Cells to Limit Anti tumor Activity
6875358,Discrepancies between Self and Clinical Staff Members Perception of Cognitive Functioning among Patients with Schizophrenia Undergoing Long Term Hospitalization
6839230,Contacting out of hours primary care or emergency medical services for time critical conditions   impact on patient outcomes
6827356,Development and validation of a novel diagnostic model for assessing lung cancer metastasis in a Chinese population based on multicenter real world data
